transactionid,cardid,AmountRange,id_2,id_19,id_20,id_30,id_31,id_33,deviceType,deviceinfo,productcd,card4,card6,addr1,addr2,dist1,dist2,P_emailDomain,R_emailDomain,isFraud
3223408,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(416.5 - 427.5]","(507.5 - 549.5]",id_30Null,"chrome 63.0 for android",id_33Null,mobile,"LG-X240 Build/MRA58K",C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3223421,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(416.5 - 427.5]","(-inf - 214.5]","Windows 7","firefox 52.0",1680x1050,desktop,rv:52.0,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3225546,12544-321-150-226,"(279.5 - +inf)","(176963 - 224296.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.2.2","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,TRUE
3226334,12544-321-150-226,"(160.5 - 279.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(507.5 - 549.5]","Mac OS X 10_13_2","chrome 63.0",1366x768,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_bellsouth.net,FALSE
3231552,12544-321-150-226,"(49.5 - 58.5]","(176963 - 224296.5]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.2.2","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3232111,12544-321-150-226,"(58.5 - 75.5]","(87347 - 112122]",id_19Null,id_20Null,"Windows 7","ie 11.0 for desktop",1920x1080,desktop,Trident/7.0,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_emailDomainNull,FALSE
3232216,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(383.5 - 416.5]","(-inf - 214.5]","Windows 7","ie 11.0 for desktop",1920x1080,desktop,Trident/7.0,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3232220,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(383.5 - 416.5]","(-inf - 214.5]","Windows 7","ie 11.0 for desktop",1920x1080,desktop,Trident/7.0,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3232262,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(542.5 - +inf)","(507.5 - 549.5]","iOS 11.2.5","mobile safari generic",1136x640,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3232355,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3236244,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_yahoo.com,FALSE
3237846,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_yahoo.com,FALSE
3238538,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_yahoo.com,FALSE
3239242,12544-321-150-226,"(49.5 - 58.5]","(426782 - +inf)","(383.5 - 416.5]","(214.5 - 304.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3240327,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(-inf - 175.5]","(326 - 416]","Mac OS X 10_12_6","chrome 64.0",2560x1440,desktop,MacOS,S,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3241355,12544-321-150-226,"(58.5 - 75.5]","(63489.5 - 87347]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.2","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3241365,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(596.5 - +inf)",Android,"chrome 63.0",855x480,mobile,deviceInfoNull,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3241882,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(383.5 - 416.5]","(326 - 416]","Windows 7","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3242040,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(383.5 - 416.5]","(326 - 416]","Windows 7","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3243622,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3245071,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(175.5 - 252.5]","(214.5 - 304.5]","Windows 7","ie 11.0 for desktop",1600x900,desktop,rv:11.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3245292,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3250357,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(542.5 - +inf)","(416 - 506.5]","iOS 11.1.0","mobile safari generic",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_icloud.com,TRUE
3252691,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(542.5 - +inf)","(416 - 506.5]","iOS 11.1.0","mobile safari generic",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_icloud.com,TRUE
3253404,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 64.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3253424,12544-321-150-226,"(49.5 - 58.5]","(426782 - +inf)","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 64.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3255779,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3255874,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(542.5 - +inf)","(416 - 506.5]","iOS 11.1.0","mobile safari generic",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_icloud.com,TRUE
3256657,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Android 7.0","chrome 64.0 for android",1280x720,mobile,"SAMSUNG-SM-G930A Build/NRD90M",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_hotmail.com,FALSE
3257008,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3257014,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3257035,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3257517,12544-321-150-226,"(26.5 - 36.5]","(141357.5 - 176963]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.2.5","mobile safari generic",2001x1125,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3258508,12544-321-150-226,"(49.5 - 58.5]","(224296.5 - 296641]","(427.5 - 542.5]","(416 - 506.5]","iOS 10.3.3","mobile safari generic",2048x1536,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(7.5 - 19.5]",P_aol.com,R_gmail.com,FALSE
3259221,12544-321-150-226,"(-inf - 26.5]","(224296.5 - 296641]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.5","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3259469,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(427.5 - 542.5]","(-inf - 214.5]","Windows Vista","chrome 49.0",1680x1050,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3260148,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3260890,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.0","chrome 64.0 for android",id_33Null,mobile,"SM-G928V Build/NRD90M",H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3260898,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.0","chrome 64.0 for android",id_33Null,mobile,"SM-G928V Build/NRD90M",H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3260924,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.0","chrome 64.0 for android",id_33Null,mobile,"SM-G928V Build/NRD90M",H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3260929,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.0","chrome 64.0 for android",id_33Null,mobile,"SM-G928V Build/NRD90M",H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3261190,12544-321-150-226,"(36.5 - 49.5]","(87347 - 112122]","(266.5 - 316.5]","(326 - 416]","iOS 11.2.5","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3262236,12544-321-150-226,"(49.5 - 58.5]","(176963 - 224296.5]","(316.5 - 383.5]","(416 - 506.5]","iOS 10.3.3","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3262706,12544-321-150-226,"(26.5 - 36.5]","(112122 - 141357.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 7","chrome 63.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,TRUE
3262707,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 7","chrome 63.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,TRUE
3263771,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3265698,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3277355,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(383.5 - 416.5]","(416 - 506.5]","Windows 7","chrome 64.0",1366x768,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3279576,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 10","chrome 64.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3280107,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(427.5 - 542.5]","(416 - 506.5]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_emailDomainNull,FALSE
3281728,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.5","mobile safari generic",2048x1536,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3289182,12544-321-150-226,"(49.5 - 58.5]","(296641 - 426782]","(316.5 - 383.5]","(507.5 - 549.5]","Android 7.0","samsung browser generic",1920x1080,mobile,"SAMSUNG SM-G930A Build/NRD90M",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3291666,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(266.5 - 316.5]","(326 - 416]","iOS 11.2.5","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_rocketmail.com,FALSE
3291824,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_13_3","chrome 64.0",2560x1600,desktop,MacOS,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3294842,12544-321-150-226,"(58.5 - 75.5]","(63489.5 - 87347]","(383.5 - 416.5]","(-inf - 214.5]","Windows 10","ie 11.0 for desktop",1920x1200,desktop,Trident/7.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3297768,12544-321-150-226,"(160.5 - 279.5]","(141357.5 - 176963]","(427.5 - 542.5]","(214.5 - 304.5]","Mac OS X 10_12_3","chrome 64.0",1366x768,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3298691,12544-321-150-226,"(58.5 - 75.5]","(176963 - 224296.5]","(383.5 - 416.5]","(214.5 - 304.5]","Mac OS X 10_13_3","safari generic",1600x900,desktop,MacOS,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3299916,12544-321-150-226,"(160.5 - 279.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10",firefox,1920x1080,desktop,rv:55.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_ymail.com,R_yahoo.com,FALSE
3300975,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 10","chrome 64.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3302061,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(427.5 - 542.5]","(416 - 506.5]","Mac OS X 10_13_3","safari generic",1440x900,desktop,MacOS,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3303179,12544-321-150-226,"(160.5 - 279.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","chrome 64.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3304216,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(427.5 - 542.5]","(326 - 416]","Windows 7","chrome 64.0",1440x900,desktop,Windows,S,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_emailDomainNull,FALSE
3307796,12544-321-150-226,"(58.5 - 75.5]","(176963 - 224296.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 64.0",1366x768,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3314993,12544-321-150-226,"(49.5 - 58.5]","(224296.5 - 296641]","(427.5 - 542.5]","(326 - 416]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3319366,12544-321-150-226,"(116.5 - 160.5]","(38911.5 - 63489.5]","(542.5 - +inf)","(416 - 506.5]","Windows 7","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3319870,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(316.5 - 383.5]","(596.5 - +inf)","Android 7.0","chrome 64.0 for android",id_33Null,mobile,"SM-N920V Build/NRD90M",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3320400,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 64.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3327797,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]",Android,chrome,1280x720,mobile,deviceInfoNull,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,TRUE
3328589,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]",Android,chrome,1280x720,mobile,deviceInfoNull,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_emailDomainNull,R_gmail.com,TRUE
3329708,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 7","chrome 61.0",2560x1080,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3329749,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(214.5 - 304.5]","Windows 7","chrome 64.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_hotmail.com,FALSE
3330541,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(266.5 - 316.5]","(214.5 - 304.5]","Android 6.0.1","chrome 62.0 for android",1280x720,mobile,"Z956 Build/MMB29M",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3330608,12544-321-150-226,"(58.5 - 75.5]","(63489.5 - 87347]","(266.5 - 316.5]","(214.5 - 304.5]","Android 6.0.1","chrome 62.0 for android",1280x720,mobile,"Z956 Build/MMB29M",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3330695,12544-321-150-226,"(26.5 - 36.5]","(87347 - 112122]","(266.5 - 316.5]","(214.5 - 304.5]","Android 6.0.1","chrome 62.0 for android",1280x720,mobile,"Z956 Build/MMB29M",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3331691,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.2.2","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3331834,12544-321-150-226,"(58.5 - 75.5]","(-inf - 38911.5]","(542.5 - +inf)","(596.5 - +inf)","Windows 10","chrome generic",1920x1080,desktop,Windows,S,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3332245,12544-321-150-226,"(75.5 - 100.5]","(176963 - 224296.5]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 7","chrome 64.0",1920x1080,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_anonymous.com,R_anonymous.com,FALSE
3339797,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(416 - 506.5]",Linux,"chrome 64.0",1366x768,desktop,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3348575,12544-321-150-226,"(279.5 - +inf)","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.2.2","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3352214,12544-321-150-226,"(36.5 - 49.5]","(87347 - 112122]","(427.5 - 542.5]","(-inf - 214.5]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3354581,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(383.5 - 416.5]","(-inf - 214.5]","Windows 10","chrome 64.0",1920x1080,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_live.com,R_live.com,FALSE
3356052,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.0.3","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_emailDomainNull,FALSE
3356984,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 7","ie 11.0 for desktop",1366x768,desktop,Trident/7.0,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3357396,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(-inf - 175.5]","(214.5 - 304.5]","Windows 10","chrome generic",3201x1800,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3368256,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","ie 11.0 for desktop",1600x900,desktop,Trident/7.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_hotmail.com,FALSE
3372895,12544-321-150-226,"(116.5 - 160.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(-inf - 214.5]",id_30Null,"mobile safari generic",id_33Null,mobile,deviceInfoNull,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
